label,state,amine,radius,Vbur_pct,Vbur_abs,Vfree,Q_NE,Q_NW,Q_SW,Q_SE,SASA_total,SASA_amine,SASA_catalyst,amine_N_index,Ru_N_distance,SASA_amine_N,SASA_N_ratio,Sterimol_L,Sterimol_B1,Sterimol_B5
3A_DADP,3A,DADP,3.5,0.23273853894893776,41.79853361167287,137.79584641854365,39.5219903093552,52.233973164368244,0.6429370108087962,0.6965150950428625,885.8128309679313,226.8196323072285,658.9931986607029,87,2.207677796716043,2.1599770938766927,0.009522884204974777,10.793354424673533,2.7262664185769294,9.978920722036767
3A_DBUA,3A,DBUA,3.5,0.2637322959373835,47.36483818281998,132.22954184739655,42.971953037644425,61.54258292955646,0.5823704808050689,0.39601192694744686,863.043369092826,212.76044786206202,650.2829212307638,64,2.239503651564114,0.0,0.0,7.704725733201402,3.9714554668890645,10.08087943914633
3A_DEA,3A,DEA,3.5,0.2620434215430488,47.06152583302054,132.53285419719597,42.74366380916884,61.05805068952665,0.6103242638837123,0.40532985464032795,791.620548134871,134.15752018908975,657.4630279457812,64,2.2455208226807875,0.0,0.0,7.72552157356299,3.074771326272646,10.08978669120088
3A_DEGE,3A,DEGE,3.5,0.22117266120014908,39.7213669678739,139.8730130623426,43.52404025344763,43.391259783824076,0.649925456578457,0.9038389862094671,1075.7814125921823,399.61845812761334,676.1629544645691,73,2.198693794612838,0.9699897134538804,0.0024272895651484792,15.472515349866677,6.4299615897804845,11.87867070029086
3A_DEPA,3A,DEPA,3.5,0.2221161013790533,39.8908035218998,139.7035765083167,43.52404025344764,43.69642191576593,0.6708907938874394,0.9550875885203132,873.343392004781,206.6405152678888,666.7028767368923,77,2.1995652655909077,1.0399889711258126,0.0050328415498653335,7.827297384407508,5.627979176866649,9.778084862050697
3A_DETA,3A,DETA,3.5,0.2132815411852404,38.304166161052336,141.29021386916418,44.71440551621319,39.67806559821096,0.5264629146477824,0.39368244502422667,829.9527369313423,164.73962470750752,665.2131122238347,70,2.4477696520914707,3.0999671254711805,0.018817373968012377,8.423578768501121,2.505399148853402,10.110588948316655
3A_DMDP,3A,DMDP,3.5,0.21279817368617218,38.217356074730425,141.3770239554861,41.61153559448379,42.47344390607529,0.6033358181140513,0.430954155795751,985.4934899679612,297.81024045162366,687.6832495163377,93,2.196935077737392,0.20999777301578465,0.000705139530115979,10.326979026803414,4.6706543988764535,10.022175960955803
3A_DMEDA,3A,DMEDA,3.5,0.21296706112560568,38.24768730971038,141.34669272050613,44.19027208348864,40.14163250093179,0.4868617219530376,0.36805814386880353,806.4634879333744,135.12032764164348,671.3431602917309,70,2.448349663691851,3.0799673375649106,0.022794255988879637,7.184236209209363,2.4682144903961776,10.045008564702382
3A_EAE,3A,EAE,3.5,0.26255008386134926,47.15251953796037,132.44186049225613,42.741334327245625,61.2700335445397,0.6033358181140513,0.40532985464032795,801.6720420545055,146.98905928077042,654.682982773735,64,2.2433056541853587,0.0,0.0,7.556057892911435,3.2380887665248026,10.080351972337636
3A_EDA,3A,EDA,3.5,0.19014978568766305,34.149832873454386,145.44454715676213,37.60249720462169,37.70965337308982,0.4262951919493105,0.3214685054043981,795.5729196657996,102.93968324868607,692.6332364171135,64,2.4322749906620347,0.40999565207844657,0.0039828726797998945,7.353687961621007,3.150479175955651,10.151630176704357
3A_INDO,3A,INDO,3.5,0.25496762020126723,45.79075167782629,133.8036283523902,46.88082370480805,51.672568020872156,1.9893775624301155,1.444278792396571,794.5836031278792,140.20075839541673,654.3828447324627,66,2.26212435911468,0.0,0.0,6.825868211058751,3.9879968938784858,10.131586583792245
3A_ISBZ,3A,ISBZ,3.5,0.26907845695117405,48.32497865563341,131.2694013745831,48.872530749161385,57.538203503540814,0.8223071188967574,0.39834140887066716,832.3942604193057,203.07127042417784,629.3229899951281,66,2.23781062335489,0.0,0.0,7.537056140200049,3.9371556621419312,10.1053545522295
3A_MEPI,3A,MEPI,3.5,0.24173033917256803,43.41341039819132,136.1809696320252,41.94931047335072,54.13017144986955,0.40300037271710776,0.20965337308982485,822.8534511309128,149.27017649691382,673.583274633999,77,2.228704184184164,0.0,0.0,7.623392722034388,3.8512928491353344,10.061366703568076
3A_METOX,3A,METOX,3.5,0.21109182817741334,37.91090601096754,141.683474019249,38.47838240775252,44.93104733507268,0.4938501677226985,0.5334513604174431,871.6117678225434,180.78845001429102,690.8233178082526,70,2.199671265871335,0.09999893953132487,0.0005531268149232991,8.595940666132678,3.807546560849817,10.014477092795403
3A_MOR,3A,MOR,3.5,0.24273784010436078,43.5943519034165,136.0000281268,42.27776742452479,53.9181885948565,0.5590756615728663,0.34010436079016027,792.752603734763,118.62919705924897,674.1234066755142,76,2.2241289315849024,0.0,0.0,7.65411300593387,3.2150874623933388,10.072533773113737
3A_MTL,3A,MTL,3.5,0.22117848490495715,39.72241287252838,139.87196715768812,40.79388743943347,46.05618710398808,0.9387812150577712,0.6825382035035408,807.9339662224335,149.69092723132803,658.2430389911057,64,2.230638617076733,1.5799832445949888,0.010554969989285512,7.180982477898119,3.2609501586532246,10.031385011080209
3A_NMA,3A,NMA,3.5,0.25601588706671635,45.97901451563285,133.61536551458366,44.104081252329486,50.642937010808794,3.4592806559821097,4.200055907566157,787.3635211334409,133.4505585248053,653.9129626086357,64,2.235525035645989,0.0,0.0,6.828786110254577,3.1356587115604313,9.762808497167166
3A_OCTA,3A,OCTA,3.5,0.2320222232575475,41.66988733917173,137.92449269104478,46.94837868058144,44.5886134923593,0.7733879985091315,0.498509131569139,838.9634347922644,177.7602584123607,661.2031763799035,70,2.207651237990276,2.1599770938766927,0.012151068597493087,9.066805894759023,2.7233506250554926,9.963388029008483
3A_OTL,3A,OTL,3.5,0.23466618524040253,42.144728052306036,137.4496519779105,42.061125605665296,49.64824822959373,1.1181513231457325,1.0389489377562429,794.51392890529,137.0408998893739,657.4730290159162,64,2.253020778466102,1.189987380422812,0.00868344692265906,6.944894379401937,3.660139438589365,10.137778700255508
3A_PIP,3A,PIP,3.5,0.2437744595601938,43.78052293191409,135.81385709830244,42.464125978382405,54.24431606410734,0.5031680954155795,0.2981736861721953,801.6934643068515,129.39007167815478,672.3033926286968,76,2.228662521782964,0.0,0.0,7.673914206167786,3.218763606014796,10.07870501586862
