label,state,amine,Ru_SASA_full,Ru_SASA_bare,Ru_SASA_cat_only,Ru_shield_amine,Ru_shield_cat,Ru_access_frac,Vbur_total_R3.0,Vfree_total_R3.0,Vfree_abs_R3.0,Vbur_total_R3.5,Vfree_total_R3.5,Vfree_abs_R3.5,Vbur_total_R4.5,Vfree_total_R4.5,Vfree_abs_R4.5,amine_N_index,Ru_N_distance,Vfree_amine_side,Vfree_opposite_side,Vfree_amine_frac,Vfree_opposite_frac,Vfree_asymmetry,H2_approach_frac,H2_min_clearance,H2_n_accessible,ligand_max_gap_deg,ligand_mean_angle_deg
H1_EDA,H1,EDA,0.0,120.76282160399161,7.4198592463742115,7.4198592463742115,113.3429623576174,0.0,95.66913736591181,4.3308626340881915,4.898090244584878,90.04670611256057,9.953293887439429,17.875556449732272,78.90272229940952,21.09727770059048,80.52904895142632,70,4.1807877915743346,18.174374999999998,22.345874999999996,0.21180774071743236,0.26081304656109666,0.049005305843664304,0.0035,3.8009264605892414,7,175.48241714177493,102.04390569918802
H1_INDO,H1,INDO,0.0,120.76282160399161,4.669911412475415,4.669911412475415,116.0929101915162,0.0,96.02856823599524,3.9714317640047625,4.491583507450983,90.87076034289974,9.129239657100257,16.395601363641873,80.83291724557138,19.16708275442862,73.16142714205358,66,3.9829340270148843,15.376499999999998,23.611499999999996,0.17917961222322729,0.2756175392979553,0.09643792707472801,0.006,3.6281979303206033,12,175.35792923316902,102.17970307185104
H1_ISBZ,H1,ISBZ,0.0,120.76282160399161,5.279899841085689,5.279899841085689,115.48292176290592,0.0,97.0444725864124,2.9555274135876033,3.342622755603614,91.94406913902348,8.055930860976517,14.46799908543366,81.22042158735671,18.77957841264329,71.68230947808843,66,3.6654793485351957,16.00425,21.471749999999997,0.18652401368839241,0.25060070114625593,0.06407668745786352,0.002,3.9011372896847964,4,172.27602651594623,102.791424719457
H1_MEPI,H1,MEPI,0.0,120.76282160399161,4.539913878509291,4.539913878509291,116.22290772548232,0.0,95.40282330154946,4.597176698450539,5.1992843555183015,89.78347465523667,10.216525344763326,18.348305353557635,79.61233284126433,20.387667158735667,77.82044062420721,77,4.035156709552431,17.141624999999998,23.67225,0.19996850269695657,0.27602219511235293,0.07605369241539636,0.009,3.7095022265589113,18,175.21245206644352,102.24139555814433
H1_METOX,H1,METOX,0.0,120.76282160399161,7.009867023865653,7.009867023865653,113.75295458012596,0.0,95.34415971394517,4.655840286054826,5.265631310024602,89.57382128214685,10.426178717853148,18.72483102917076,78.52742922889892,21.472570771101076,81.96155576463633,70,3.9978599647152477,19.139625,22.858874999999998,0.22303940847950918,0.26682161991805864,0.04378221143854946,0.0065,3.7016931395361903,13,175.46197760739753,102.3698878156472
H1_MOR,H1,MOR,0.0,120.76282160399161,6.02988561396718,6.02988561396718,114.73293599002443,0.0,95.70917759237187,4.290822407628127,4.852805815318675,90.28489563920984,9.715104360790164,17.447781446049618,79.27313086141021,20.72686913858979,79.11518647851847,76,3.8839948160184257,17.384624999999996,22.521374999999995,0.20264369172666116,0.26280965696506636,0.0601659652384052,0.0045,3.650974586552956,9,175.11746729002053,102.60226021467737
H1_MTL,H1,MTL,0.0,120.76282160399161,2.4799529556614557,2.4799529556614557,118.28286864833015,0.0,96.20642133492254,3.7935786650774617,4.2904363914080506,90.86027767424525,9.139722325754747,16.414427647422542,80.24107763112191,19.75892236887809,75.42049970865588,64,3.823302240780083,13.989374999999997,24.509249999999998,0.16304134051842817,0.28605191633513216,0.123010575816704,0.004,3.6281979303206033,8,175.00559198785155,102.32893350928154
H1_NMA,H1,NMA,0.0,120.76282160399161,4.889907239187319,4.889907239187319,115.87291436480429,0.0,95.84233462455303,4.1576653754469675,4.70220875985197,90.44854174431607,9.551458255683926,17.153882238140483,80.03619963529003,19.963800364709968,76.20252620465988,64,3.956495797036312,16.547624999999996,23.165999999999997,0.19281893975145506,0.270427862264597,0.07760892251314191,0.007,3.588869156519355,14,175.12081062396572,102.41131623791628
H1_OCTA,H1,OCTA,0.0,120.76282160399161,3.0899413842717296,3.0899413842717296,117.67288021971989,0.0,96.16544994040524,3.8345500595947613,4.336773946936262,90.88357249347744,9.116427506522555,16.372591461243303,80.53333405696422,19.46666594303578,74.30494668058128,70,3.8834844585827817,14.677874999999998,23.334749999999996,0.17114635394120659,0.272215441552817,0.10106908761161043,0.0035,3.7285153122449217,7,174.77664752178651,102.60012838042194
H1_OTL,H1,OTL,0.0,120.76282160399161,3.2999374006785556,3.2999374006785556,117.46288420331305,0.0,96.11796036948749,3.8820396305125087,4.390483386298513,91.0961377189713,8.903862281028694,15.990836262357789,81.16397837790899,18.83602162209101,71.89775518824581,64,3.8103871630675537,14.242499999999998,24.256124999999997,0.1661221115616266,0.2828747982839375,0.11675268672231093,0.0035,3.6688176671176445,7,175.09974424133677,102.35857727005721
H1_PIP,H1,PIP,0.0,120.76282160399161,4.549913688814369,4.549913688814369,116.21290791517724,0.0,95.38233760429083,4.617662395709175,5.2224531332824,89.82948192322027,10.170518076779729,18.265678885853646,79.7102943730462,20.289705626953804,77.44651802148212,76,4.032933361745021,17.121374999999997,23.753249999999998,0.1997401370186629,0.2769557689280655,0.07721563190940262,0.0065,3.7095022265589113,13,175.26566144815132,102.2564085073605
H1_THQ,H1,THQ,0.0,120.76282160399161,4.4399157754584175,4.4399157754584175,116.3229058285332,0.0,96.07978247914184,3.9202175208581593,4.433661563040715,90.78049291837496,9.21950708162504,16.55771658508641,80.54907302882945,19.450926971170546,74.24487047294127,66,3.9783538361786017,15.889499999999998,22.953374999999998,0.18516479194525287,0.2679246769618657,0.08275988501661286,0.0065,3.6281979303206033,13,175.50089086751183,102.40923107943223
H3_AMP,H3,AMP,0.0,120.76282160399161,2.869945557559826,2.869945557559826,117.89287604643178,0.0,95.90937872467224,4.090621275327763,4.626383668987614,90.84630078270592,9.153699217294076,16.439529359130063,80.00472169155957,19.995278308440433,76.32267861993995,80,3.9274589920579692,15.018749999999997,23.857874999999996,0.17507967108628084,0.27838380656086326,0.10330413547458242,0.001,3.8458677859054853,2,177.9820658661297,103.425561495327
H3_BEMT,H3,BEMT,0.0,120.76282160399161,2.6899489720682817,2.6899489720682817,118.07287263192333,0.0,96.89734803337306,3.1026519666269365,3.5090167050003913,91.7175270219903,8.282472978009693,14.874855996026724,80.08016021187913,19.919839788120868,76.03472714194112,67,3.784443010318031,12.743999999999998,24.516,0.14854445318646733,0.28609688853879484,0.1375524353523275,0.0005,3.7946108987547955,1,177.3202135034739,103.14725016446889
H3_BENZ,H3,BENZ,0.0,120.76282160399161,2.3299558010851604,2.3299558010851604,118.43286580290645,0.0,96.73439362336114,3.265606376638857,3.693313800851257,91.52010342899739,8.479896571002612,15.229417673895739,80.18110672108371,19.818893278916292,75.64941077569813,67,3.7498127466594915,13.148999999999997,24.451874999999998,0.15324705974904612,0.28538228227045337,0.13213522252140725,0.001,3.923339096969855,2,177.02308834434174,103.23247830031717
H3_BMAE,H3,BMAE,0.0,120.76282160399161,2.469953145356378,2.469953145356378,118.29286845863524,0.0,96.80888706793802,3.1911129320619835,3.609063699890868,91.66453130823704,8.335468691762955,14.970033319584473,79.74774227162209,20.252257728377913,77.30357807916619,64,3.8011756978352107,12.443624999999999,24.917624999999997,0.14503186216662733,0.2908066803214117,0.14577481815478438,0.001,3.9333262572671157,2,177.30470897463442,103.09810404998348
H3_BOX,H3,BOX,0.0,120.76282160399161,3.9099258292888295,3.9099258292888295,116.85289577470279,0.0,96.28650178784267,3.713498212157333,4.199867532875629,90.91793235184495,9.082067648155046,16.310883086628905,79.86334230635637,20.136657693643627,76.86232869201689,73,3.770512456786345,15.724124999999997,23.371874999999996,0.1834179756702492,0.272541225550002,0.08912324987975279,0.0015,3.9101487454246953,3,177.6707746055818,103.17823601358064
H3_DADP,H3,DADP,0.0,120.76282160399161,2.729948213288625,2.729948213288625,118.03287339070299,0.0,96.49508343265792,3.504916567342079,3.9639672501865277,91.57309914275065,8.42690085724935,15.13424035033799,80.14582971517889,19.85417028482111,75.78406434454644,87,3.7913321356300345,13.310999999999998,24.785999999999998,0.15529393235421507,0.2889859520717743,0.13369201971755923,0.001,3.9139222788052397,2,177.12483122162195,103.13366847912253
H3_DBUA,H3,DBUA,0.0,120.76282160399161,2.769947454508968,2.769947454508968,117.99287414948265,0.0,96.71018325387367,3.289816746126334,3.7206950836633865,91.45720741707044,8.542792582929565,15.342375376579668,79.91680053838138,20.08319946161862,76.6582767453774,64,3.7663470716333354,13.661999999999997,24.509249999999998,0.15940773411041978,0.2857255272269437,0.12631779311652394,0.0005,3.9519802380370255,1,177.17057973910235,103.08359115586713
H3_DEA,H3,DEA,0.0,120.76282160399161,2.759947644203874,2.759947644203874,118.00287395978773,0.0,96.71949493444578,3.280505065554223,3.710163821043338,91.4519660827432,8.548033917256802,15.351788518469988,80.15261375477596,19.847386245224044,75.75816942746025,64,3.7654454335890994,14.313374999999999,24.060374999999997,0.1669750777589669,0.28054779426232734,0.11357271650336045,0.0,,0,176.77836156140083,103.22258101582601
H3_DEGE,H3,DEGE,0.0,120.76282160399161,2.339955611390254,2.339955611390254,118.42286599260136,0.0,95.84419696066746,4.15580303933254,4.700102507327969,90.19870480805069,9.801295191949308,17.602575334912785,79.29049800277875,20.709501997221253,79.04889549077774,73,3.9188995052934184,13.945499999999997,26.854874999999996,0.16258755016919807,0.31331705780437863,0.15072950763518056,0.0055,3.6151964758820783,11,178.23270296180422,103.06728559090458
H3_DEPA,H3,DEPA,0.0,120.76282160399161,2.549951627797064,2.549951627797064,118.21286997619455,0.0,96.1198227056019,3.880177294398095,4.388377133774512,90.54987420797615,9.450125792023854,16.971894828260844,79.19742097950677,20.802579020493226,79.40417375320072,77,3.8893688196676592,14.019749999999998,25.768124999999998,0.16346607901778687,0.3006142215922514,0.1371481425744645,0.005,3.7011878396053572,10,178.2205526523337,103.08806879429186
H3_DETA,H3,DETA,0.0,120.76282160399161,2.9499440400005286,2.9499440400005286,117.81287756399108,0.0,96.88989868891538,3.1101013110846196,3.5174417150964388,91.9702758106597,8.0297241893403,14.420933375982031,80.44948332754429,19.550516672455714,74.62500785576702,70,3.7880965550984835,13.071374999999998,23.986124999999998,0.1523483596884588,0.27993540255238697,0.12758704286392816,0.0,,0,177.3185023819666,103.09630905437598
H3_DMDP,H3,DMDP,0.0,120.76282160399161,2.349955421695332,2.349955421695332,118.41286618229628,0.0,95.8982047079857,4.101795292014302,4.639021184131678,90.23947074170704,9.760529258292962,17.529362009099145,79.27204541507467,20.727954584925328,79.11932966525228,93,3.9172417299744215,13.992749999999997,26.628749999999997,0.1631384276383096,0.3106788470625295,0.14754041942421992,0.007,3.6151964758820783,14,178.27906039952154,103.05909761136769
H3_DMEDA,H3,DMEDA,0.0,120.76282160399161,3.189939487322604,3.189939487322604,117.572882116669,0.0,95.85257747318236,4.1474225268176355,4.690624370969914,90.92142657472978,9.078573425270221,16.304607658702054,79.78057702327197,20.219422976728026,77.17824668046882,70,3.7974122843011133,14.944499999999998,24.029999999999998,0.1743169829147311,0.2802267002518892,0.10590971733715812,0.0015,3.7275347715851415,3,177.70532753637553,103.06385537546917
H3_EAE,H3,EAE,0.0,120.76282160399161,2.049961112542742,2.049961112542742,118.71286049144886,0.0,96.41407181168057,3.5859281883194285,4.055589234980957,91.50088520313082,8.49911479686918,15.263932527493608,80.45816689822855,19.541833101771445,74.59186236189663,64,3.7415075545583227,13.226624999999999,25.271999999999995,0.15427919061491221,0.2947103274559194,0.1404311368410072,0.0,,0,176.6876875558345,103.11598234543447
H3_EDA,H3,EDA,0.0,120.76282160399161,1.5199711663731543,1.5199711663731543,119.24285043761846,0.0,96.18872914183552,3.8112708581644767,4.31044579038614,90.9819931047335,9.018006895266495,16.195833574636026,79.36837877735324,20.631621222646757,78.75162184262791,64,3.8234629572347107,13.975874999999998,25.204499999999996,0.163147112126704,0.29369199307849614,0.13054488095179215,0.001,3.728366096460509,2,178.0501503306756,103.14034875867014
H3_INDO,H3,INDO,0.0,120.76282160399161,2.2799567495597235,2.2799567495597235,118.48286485443188,0.0,96.2809147794994,3.7190852205006024,4.206186290447661,91.14738632128214,8.852613678717859,15.89879665276348,79.6972690170198,20.302730982980194,77.49623626228765,66,3.792293083202958,14.016374999999998,24.104249999999997,0.16338815012982924,0.28126969124133583,0.11788154111150659,0.0,,0,177.44686105167895,103.06644578142648
H3_ISBZ,H3,ISBZ,0.0,120.76282160399161,3.0899413842717296,3.0899413842717296,117.67288021971989,0.0,96.82844159713945,3.171558402860555,3.586948048388763,91.66103708535222,8.33896291464778,14.976308747511354,80.62125521014241,19.378744789857592,73.96934855514382,66,3.793968506309587,13.877999999999998,23.810624999999998,0.16176875565521856,0.27785435784333035,0.11608560218811179,0.001,3.8458677859054853,2,177.27938027971848,103.21533949993855
H3_MEPI,H3,MEPI,0.0,120.76282160399161,2.509952386576721,2.509952386576721,118.25286921741488,0.0,96.6971469010727,3.302853098927301,3.735438851331452,91.3954761461051,8.604523853894904,15.453241269954646,79.46199852379299,20.538001476207015,78.39427198683796,77,3.774670227594723,13.057874999999997,24.829874999999998,0.15236482495175835,0.2894519416138805,0.13708711666212214,0.001,3.864889481608626,2,177.64169989349458,103.04471985292848
H3_METOX,H3,METOX,0.0,120.76282160399161,3.5999317098311456,3.5999317098311456,117.16288989416047,0.0,96.00435786650775,3.995642133492254,4.518964790263112,90.60578177413343,9.394218225866567,16.871487981430676,79.229441646405,20.770558353595007,79.2819497445538,70,3.8643112942578783,14.779124999999999,24.769124999999995,0.1722591558160576,0.28906219228799873,0.11680303647194112,0.0025,3.816461254054455,5,178.79801690373083,103.16738742828575
H3_MOR,H3,MOR,0.0,120.76282160399161,2.0999601640681793,2.0999601640681793,118.66286143992343,0.0,95.98107866507746,4.018921334922538,4.545292946813248,90.58889303019009,9.411106969809907,16.901819216410615,78.9616077631122,21.038392236887802,80.30428107111788,76,3.7521225804424354,14.779124999999999,24.904124999999997,0.1723880009448075,0.29042034005037787,0.11803233910557037,0.001,3.864889481608626,2,177.10091581033205,103.10687079759902
H3_MTL,H3,MTL,0.0,120.76282160399161,1.8299652858308384,1.8299652858308384,118.93285631816077,0.0,96.96997914183552,3.0300208581644767,3.4268728565640174,91.85671356690273,8.143286433097273,14.62488478360578,79.98871135811045,20.01128864188955,76.38379062426344,64,3.836083897698537,12.446999999999997,24.556499999999996,0.14508261211644374,0.28656951555730603,0.1414869034408623,0.0,,0,177.72623246488672,103.05775974069273
H3_NMA,H3,NMA,0.0,120.76282160399161,2.609950489627579,2.609950489627579,118.15287111436403,0.0,96.27625893921335,3.723741060786651,4.211451921757686,91.16194558330227,8.83805441669773,15.872649036401441,79.97188693990968,20.02811306009032,76.44801001863732,64,3.862429881277588,14.752124999999998,23.928749999999997,0.17193769176303988,0.27926579486371517,0.10732810310067528,0.0005,3.956610807072124,1,177.5266327906214,103.10745706732534
H3_OCTA,H3,OCTA,0.0,120.76282160399161,2.759947644203874,2.759947644203874,118.00287395978773,0.0,96.6803858760429,3.319614123957095,3.754395124047548,91.89631475959746,8.103685240402541,14.55376326710109,80.4264175929142,19.573582407085794,74.71305057386024,70,3.7935220238730656,12.953249999999999,24.337124999999997,0.15103695250088545,0.2839088153076893,0.13287186280680385,0.0,,0,177.3166332650492,103.07043424817563
H3_OTL,H3,OTL,0.0,120.76282160399161,2.2199578877292088,2.2199578877292088,118.5428637162624,0.0,96.20176549463648,3.7982345053635242,4.295702022718075,91.55795751024972,8.442042489750278,15.161433871354461,80.73848341437998,19.261516585620015,73.52188438789386,64,3.954933511012543,12.997124999999999,25.086374999999997,0.15147700900759156,0.29278764722101863,0.14131063821342707,0.0,,0,178.0646994337371,102.91223320719756
H3_PIP,H3,PIP,0.0,120.76282160399161,2.459953335051284,2.459953335051284,118.30286826894033,0.0,96.54443533969011,3.4555646603098893,3.9081515583002613,91.20504099888184,8.794959001118158,15.795252091969871,79.38248957971517,20.61751042028483,78.69776041508851,76,3.7754559602510267,13.442624999999998,24.954749999999997,0.15685425117158272,0.2909076602274069,0.13405340905582416,0.0,,0,177.64760858363437,103.02778412703768
H3_THQ,H3,THQ,0.0,120.76282160399161,2.6999487823733594,2.6999487823733594,118.06287282161826,0.0,96.55654052443386,3.4434594755661436,3.8944609168941895,91.75945769660827,8.240542303391734,14.799550860904105,81.12408822507815,18.875911774921846,72.0500173007128,66,3.7251652074936215,13.732874999999998,24.374249999999996,0.16001415706476857,0.2845435562034593,0.12452939913869071,0.001,3.8373079084494353,2,176.69907677673731,103.21361451183992
TS3A_AMP,TS3A,AMP,0.0,120.76282160399161,6.02988561396718,6.02988561396718,114.73293599002443,0.0,96.03694874851013,3.9630512514898726,4.482105371092942,92.45014908684308,7.5498509131569165,13.559107940689813,81.52271839180271,18.477281608197288,70.52843197272625,80,2.224788868423474,11.053124999999998,22.787999999999997,0.12890148384303537,0.2657953784986025,0.13689389465556714,0.0035,3.711597754089148,7,176.06236686700336,105.11133964045727
TS3A_BEMT,TS3A,BEMT,0.0,120.76282160399161,8.049847295594658,8.049847295594658,112.71297430839695,0.0,95.67006853396902,4.329931466030985,4.897037118322885,92.04714871412598,7.952851285874019,14.282873961590553,82.87057137895103,17.129428621048973,65.38362984603498,67,2.285881800728113,13.574249999999997,20.320874999999997,0.15830282992875977,0.23701924969491794,0.07871641976615817,0.0015,3.7865229686616386,3,174.16546748370408,104.87303396050199
TS3A_BENZ,TS3A,BENZ,0.0,120.76282160399161,8.289842742916733,8.289842742916733,112.47297886107488,0.0,95.69334773539929,4.306652264600714,4.870708961772763,92.1304276928811,7.869572307118901,14.133309595999805,83.4784213268496,16.5215786731504,63.06344527510919,67,2.306392697569085,13.844249999999999,19.942874999999997,0.16143250688705235,0.23263779527559053,0.07120528838853818,0.003,3.7288172758168034,6,173.87797116770372,104.83851537377814
TS3A_BMAE,TS3A,BMAE,0.0,120.76282160399161,8.269843122306561,8.269843122306561,112.49297848168504,0.0,96.0183253873659,3.9816746126340945,4.5031678963330535,92.46237886693999,7.537621133060014,13.537143942945704,82.3756078499479,17.624392150052103,67.272922996646,64,2.2839062064633917,13.766624999999998,19.740374999999997,0.16047682744511763,0.23034814114681787,0.06987131370170024,0.0015,3.8084978232881284,3,175.13833538603842,104.77153851094174
TS3A_BOX,TS3A,BOX,0.0,120.76282160399161,8.669835534510025,8.669835534510025,112.09298606948158,0.0,96.24832389749702,3.7516761025029837,4.243045709617832,93.30739843458815,6.692601565411849,12.019536289293967,84.43632771795762,15.563672282042376,59.407082982534234,73,2.3075882986789478,11.593124999999999,19.689749999999997,0.13519363979848867,0.22966695535784581,0.09447331555935715,0.0015,3.8476368126547285,3,175.03281638681275,104.84390295060622
TS3A_DADP,TS3A,DADP,0.0,120.76282160399161,6.23988163037399,6.23988163037399,114.52293997361762,0.0,96.45690554231227,3.5430944576877295,4.00714542692873,93.01330134178158,6.986698658218415,12.547718139806818,81.50535125043417,18.494648749565826,70.59472296046698,87,2.2519270272619845,10.509749999999999,22.200749999999996,0.12243453644727531,0.25922131147540983,0.13678677502813452,0.0005,3.977498325810875,1,177.22512768050726,105.07591057688009
TS3A_DBUA,TS3A,DBUA,0.0,120.76282160399161,8.51983837993373,8.51983837993373,112.24298322405788,0.0,96.89734803337306,3.1026519666269365,3.5090167050003913,93.97304789414834,6.026952105851663,10.824067269222354,84.22927882945467,15.770721170545329,60.197395852005855,64,2.283431577023713,10.658249999999999,19.392749999999996,0.1243160256662599,0.2261581453930019,0.10184211972674201,0.0005,3.830521838576917,1,175.4633651439507,104.75238606269644
TS3A_DEA,TS3A,DEA,0.0,120.76282160399161,8.619836482984589,8.619836482984589,112.14298512100703,0.0,96.36844457687724,3.6315554231227622,4.107192421819192,93.33244036526277,6.667559634737231,11.974562389151288,84.26808353594998,15.731916464050016,60.049276926272626,64,2.3047628176743045,11.566124999999998,19.574999999999996,0.13486285466923773,0.22835544706484506,0.09349259239560734,0.0025,3.7163715302254094,5,175.0622215010544,104.82579826217918
TS3A_DEGE,TS3A,DEGE,0.0,120.76282160399161,6.399878595255379,6.399878595255379,114.36294300873624,0.0,95.5760205601907,4.423979439809301,5.0034028707853935,91.58358181140514,8.41641818859486,15.115414066557321,79.86361366794026,20.136386332059743,76.8612928953334,73,2.2487231385924327,13.348124999999998,22.494374999999998,0.1555677929433977,0.2625359435931776,0.10696815064977991,0.002,3.872936538511504,4,175.68591575248428,105.1084364381767
TS3A_DEPA,TS3A,DEPA,0.0,120.76282160399161,5.899888080001057,5.899888080001057,114.86293352399055,0.0,95.23055721096544,4.7694427890345565,5.394112713989202,91.16078084234066,8.839219157659343,15.87474084571042,79.6145037339354,20.385496266064607,77.81215425073964,77,2.248187997262017,13.334624999999997,23.230124999999997,0.15540434235368156,0.27113369573780827,0.11572935338412671,0.004,3.659682957190339,8,176.1081544044763,105.09905716059738
TS3A_DETA,TS3A,DETA,0.0,120.76282160399161,6.129883717018038,6.129883717018038,114.63293788697358,0.0,96.37775625744935,3.6222437425506513,4.096661159199144,92.95215244129706,7.047847558702941,12.657538128527307,81.48201415422022,18.517985845779776,70.68380147524357,70,2.2534012688822203,10.351124999999998,22.420124999999995,0.12085270706911497,0.2612063541994338,0.1403536471303188,0.001,3.8180086731799676,2,176.956556235521,105.06445734372218
TS3A_DMDP,TS3A,DMDP,0.0,120.76282160399161,5.979886562441743,5.979886562441743,114.78293504154986,0.0,95.28549612634089,4.714503873659112,5.3319782645309175,91.33490961610138,8.665090383898615,15.562015354020645,79.50243139979159,20.49756860020841,78.23993828100407,93,2.242797977190545,13.081499999999998,22.848749999999995,0.1524723653672161,0.26665091181220213,0.11417854644498604,0.002,3.7265791477991703,4,176.15735642193678,105.11289703703002
TS3A_DMEDA,TS3A,DMEDA,0.0,120.76282160399161,5.819889597560355,5.819889597560355,114.94293200643125,0.0,95.1430274135876,4.856972586412397,5.493106582617671,91.70820909429743,8.29179090570257,14.891590470498414,81.3004732546023,18.699526745397705,71.37674945647098,70,2.5001178626816776,12.058874999999999,24.542999999999996,0.1407635031320175,0.28599520195068234,0.14523169881866485,0.0025,3.735294100192549,5,174.984198185344,104.55481639482784
TS3A_EAE,TS3A,EAE,0.0,120.76282160399161,8.42984008718795,8.42984008718795,112.33298151680366,0.0,96.6533820023838,3.3466179976162067,3.7849357856456862,93.70806932538204,6.291930674617959,11.299953887011156,84.13321682875998,15.866783171240016,60.5640678779468,64,2.2909377675091918,10.745999999999999,19.524374999999996,0.12530006690016135,0.2277648726327808,0.10246480573261946,0.0025,3.5398721238064237,5,174.8773107857719,104.84515396615276
TS3A_EDA,TS3A,EDA,0.0,120.76282160399161,3.9199256395939237,3.9199256395939237,116.84289596439768,0.0,95.7287321215733,4.271267878426698,4.83069016381657,92.14323984345882,7.856760156541185,14.110299693601206,81.36641411948592,18.633585880514076,71.12505086239287,64,2.5083716067201847,11.306249999999999,24.819749999999996,0.13184304773899014,0.2895161607810716,0.15767311304208148,0.004,3.6977546254209583,8,175.276655215371,104.57511337602496
TS3A_INDO,TS3A,INDO,0.0,120.76282160399161,7.429859056679289,7.429859056679289,113.33296254731232,0.0,96.25763557806913,3.7423644219308727,4.232514446997769,93.07677972418934,6.923220275810664,12.4337145324684,84.21571075026051,15.784289249739487,60.24918568617829,66,2.3622084065128544,11.346749999999998,21.522374999999997,0.13233615430033457,0.2510135800039362,0.11867742570360162,0.006,3.5595696909853447,12,173.49048069410543,104.88703675584934
TS3A_ISBZ,TS3A,ISBZ,0.0,120.76282160399161,8.669835534510025,8.669835534510025,112.09298606948158,0.0,96.46435488676997,3.535645113230032,3.9987204168326826,93.50482202758107,6.495177972418929,11.664974611424952,85.23792983674888,14.762070163251124,56.347339579625896,66,2.3096981140183668,11.043,19.409625,0.12869223205506392,0.22655111286192636,0.09785888080686245,0.0015,3.9126662343103598,3,174.74296674039374,104.8176437485592
TS3A_MEPI,TS3A,MEPI,0.0,120.76282160399161,8.06984691620483,8.06984691620483,112.69297468778679,0.0,95.85723331346841,4.142766686531587,4.68535873965989,92.35114610510622,7.648853894893776,13.736911731951523,82.45810177144843,17.541898228551574,66.9580408048775,77,2.2753781095237775,13.165874999999998,20.341124999999998,0.15358872396551046,0.2371807484947464,0.08359202452923595,0.001,3.632788397379329,2,174.45653955812,104.8824355136359
TS3A_METOX,TS3A,METOX,0.0,120.76282160399161,6.0698848551875235,6.0698848551875235,114.69293674880409,0.0,95.19051698450536,4.809483015494635,5.43939714325542,91.1526276556094,8.847372344390607,15.889383510873131,79.48994876693295,20.510051233067045,78.2875849284427,70,2.2505687863071415,13.486499999999998,22.814999999999998,0.15714341893114162,0.2663409637130137,0.10919754478187207,0.0065,3.6757534227947164,13,176.01652617717303,105.14589474869902
TS3A_MOR,TS3A,MOR,0.0,120.76282160399161,8.079846726509922,8.079846726509922,112.68297487748168,0.0,95.86747616209773,4.132523837902269,4.6737743507778475,92.39657100260902,7.603428997390978,13.655331168902052,82.46895623480374,17.53104376519626,66.91660893753954,76,2.276203975276381,13.121999999999998,20.334374999999998,0.1530166476445354,0.23719538600842488,0.08417873836388948,0.0015,3.848507360102671,3,174.45763728829377,104.88366625975634
TS3A_MTL,TS3A,MTL,0.0,120.76282160399161,5.669892442984059,5.669892442984059,115.09292916100755,0.0,95.99504618593564,4.004953814064365,4.529496052883161,92.62253074916138,7.377469250838615,13.24952016296345,81.59951372004168,18.400486279958315,70.23530151131013,64,2.3004598512927803,11.761874999999998,22.291874999999997,0.13716692250167276,0.26000866039444165,0.12284173789276889,0.0005,3.966830155753112,1,175.99495644929408,105.07657676927096
TS3A_NMA,TS3A,NMA,0.0,120.76282160399161,8.379841035662512,8.379841035662512,112.3829805683291,0.0,96.54443533969011,3.4555646603098893,3.9081515583002613,93.5898481177786,6.410151882221399,11.512272531870764,84.29332016325112,15.706679836748876,59.95294783471189,64,2.2944727098180966,11.528999999999998,19.699875,0.13445113551383475,0.22977601070739678,0.09532487519356203,0.0025,3.711597754089148,5,173.93125240660052,104.83788110769137
TS3A_OCTA,TS3A,OCTA,0.0,120.76282160399161,6.079884665492617,6.079884665492617,114.682936938499,0.0,96.38054976162098,3.6194502383790166,4.093501780413121,92.98476518822214,7.015234811777859,12.598967467876378,81.55826675929141,18.441733240708587,70.3927426071944,70,2.2507827165232985,10.219499999999998,22.531499999999998,0.11931124157768233,0.26251425425661595,0.14320301267893362,0.0005,3.964469635577785,1,176.75591871567937,105.05514831455729
TS3A_OTL,TS3A,OTL,0.0,120.76282160399161,5.899888080001057,5.899888080001057,114.86293352399055,0.0,96.49415226460071,3.5058477353992856,3.9650203764485212,93.5444232202758,6.455576779724197,11.593853094920291,83.3666203542897,16.633379645710306,63.4901935086902,64,2.3250144882774384,9.912374999999999,22.038749999999997,0.1155935138539043,0.25706637272655697,0.14147285887265265,0.0005,3.918110579429753,1,179.09361905944817,105.16925143313797
TS3A_PIP,TS3A,PIP,0.0,120.76282160399161,8.279842932611638,8.279842932611638,112.48297867137997,0.0,96.15800059594756,3.8419994040524443,4.345198957032309,92.70930395080134,7.290696049198658,13.09368036944582,82.62933093087878,17.37066906912122,66.3044530976212,76,2.278687766895675,13.783499999999998,19.527749999999997,0.1606419384022342,0.22791192342537517,0.06726998502314097,0.0005,3.9716804375291956,1,175.44875128965947,104.75737933714822
TS3A_THQ,TS3A,THQ,0.0,120.76282160399161,7.849851089492925,7.849851089492925,112.91297051449868,0.0,96.31909266984505,3.6809073301549518,4.163008113705459,93.76106503913529,6.238934960864711,11.204776563453407,85.38934960055575,14.610650399444253,55.769365030261326,66,2.6040356874059922,10.509749999999999,21.269249999999996,0.12257429639834677,0.2480614052351899,0.12548710883684314,0.001,3.714186440932139,2,175.88539511807332,104.54511963015938
