label,state,amine,radius,Vbur_pct,Vbur_abs,Vfree,Q_NE,Q_NW,Q_SW,Q_SE
4A_EDA,4A,EDA,4.0,0.19039010613866303,51.040269547639866,217.04230355868913,35.18248401713115,38.30302277946745,1.6386319905654523,1.0319036683011606
4A_INDO,4A,INDO,4.0,0.24524781205387625,65.74666450410051,202.33590860222847,35.08627645707901,60.469554962448015,1.30656073490162,1.2367326671218422
4A_ISBZ,4A,ISBZ,4.0,0.26798848612749054,71.84304292392741,196.23953018240158,44.756687977158464,57.25591210973869,3.215194587548879,1.9675997765501834
4A_MEPI,4A,MEPI,4.0,0.22841536838185092,61.23417969283662,206.84839341349237,36.52628638818199,52.175532245049965,1.578114331822978,1.0862143876854322
4A_METOX,4A,METOX,4.0,0.19021941530631245,50.99451031009767,217.08806279623133,31.80901247594811,41.66097697225498,1.18087021289802,1.436906461423872
4A_MOR,4A,MOR,4.0,0.22803131400906212,61.13122140836666,206.95135169796234,39.12389050958972,49.49723791198559,1.3779405375209486,1.213456644528583
4A_MTL,4A,MTL,4.0,0.20883247470672212,55.984347167540434,212.09822593878857,40.23182918502886,40.52045186518528,1.289491651666563,1.4912171808081436
4A_NMA,4A,NMA,4.0,0.23838138538886475,63.90589517569832,204.17667793063066,37.96008937992676,55.659176959841105,0.9279374340512693,0.8053503817267705
4A_OCTA,4A,OCTA,4.0,0.21392216498044814,57.34880443243516,210.73376867389385,40.80131587114394,40.387002668983925,2.751225870523245,1.6293215815281485
4A_OTL,4A,OTL,4.0,0.22291834771274285,59.760524247443456,208.32204885888552,27.28570541865806,59.310409037303714,1.253801750356899,1.3174228787784743
4A_PIP,4A,PIP,4.0,0.2297731363664577,61.59817362783139,206.4843994784976,36.56197628949165,52.7620880144001,1.5486313698715164,1.0365588728198125
4A_THQ,4A,THQ,4.0,0.25284355409347653,67.78295057472847,200.2996225316005,38.56371423251195,58.46781701942772,2.093290298553783,2.012600086897151
5A_AMP,5A,AMP,4.0,0.058589628204332445,15.706858286360587,252.3757148199684,7.0231518838060945,13.934578859164546,1.509837998882751,0.9682825398795853
